"photo_id","wb_gain_r","wb_gain_g","wb_gain_b","exposure_gain","saturated_frac","wb_clamped","exp_clamped","n_bg_pixels","residual_a","residual_b","residual_euclid"
"6495495748_4",0.855930362941814,0.981263156429293,1.23063891216047,1.15696446302573,0.0538999999999999,FALSE,FALSE,18922,-2.51162743305133,13.9732033300802,14.1971364600831
"6495495748_5",0.89945417007716,0.990558974010176,1.1380660702175,1.11539249592439,0.01685,FALSE,FALSE,19663,0.164444122743024,5.71109312441167,5.71346012020798
"6495495842_1",0.901021395659937,1.03014141452889,1.08765648331872,1.11976152370204,0.0306,FALSE,FALSE,19388,-1.35308481936505,1.94478904979134,2.36918614224051
"6495495842_2",0.934348509170189,0.974657763835738,1.10651981736149,1.05088305461534,0.07885,FALSE,FALSE,18423,-0.196958440085049,4.59267513517774,4.59689651008162
"6495496489_1",0.970565402199342,1.02427907495493,1.00666786052853,1.04088282232699,0.0231,FALSE,FALSE,19538,0.275933190996419,0.387425380516981,0.475644353863466
"6495496489_2",0.961996081093922,1.01013798932218,1.03036382465753,1.01019248030721,0.0549500000000001,FALSE,FALSE,18901,0.414458341741364,0.875527932758491,0.96867170810309
"6495496566_1",0.951662581893927,0.935757962512995,1.13564741628035,1.21875771722774,0.000249999999999972,FALSE,FALSE,19995,-4.37141104590075,8.26928022784454,9.35362122489701
"6495496688_1",0.991591197114844,0.987980178081706,1.02108141663592,1.01243059307682,0.17245,FALSE,FALSE,16551,-2.63919479097474,6.78627122003077,7.28140276433917
"6495496812_1",0.887265977439623,0.834424561854118,1.48255428017603,1.26659857430945,0.09645,FALSE,FALSE,18071,-10.1265900018884,15.7135285360943,18.6939242568541
"6495496853_1",1.06464932538354,0.944455284689581,0.998091439559471,1.13197902248195,0.00465000000000004,FALSE,FALSE,19907,1.55847912867912,-4.74624556432817,4.99556845128092
"6495496853_2",0.960930200725991,0.943677712606714,1.11153365172819,1.15877605736538,0.00965000000000005,FALSE,FALSE,19807,2.4151826054033,-4.88766985159943,5.45182754639916
"6495496853_3",1.13277057037154,0.999406336110764,0.89556407533776,1.25732693971507,0.00255000000000005,FALSE,FALSE,19949,0.948146727604515,-3.23661001446476,3.37262903426996
"6495497242_1",0.861151082361023,1.0357859941529,1.14506458889565,1.29490437701968,0.00609999999999999,FALSE,FALSE,19878,0.789481779907175,7.41481986612867,7.4567308606347
"6495498095_1",0.934769215764464,0.922906567182602,1.18107828140065,1.12521980204452,0.25205,FALSE,FALSE,14959,-3.0548232993598,15.0171865298509,15.32474589227
"6495498095_2",0.98121915151898,0.930617559002627,1.10338202712642,1.09269077645295,0.2197,FALSE,FALSE,15606,-8.75891310629112,18.7220076286658,20.6695942981805
"6495498095_3",0.977792149745347,0.929260546122707,1.1096767880609,1.12362364647945,0.26675,FALSE,FALSE,14665,-4.01211812370156,13.6028739547841,14.18221674028
"6495498598_1",0.863304169404387,0.983742680105221,1.21192477148007,1.16259587169387,0.0331,FALSE,FALSE,19338,0.653100486064151,5.04883028947671,5.0908965356639
"6495498780_1",0.834388467907561,0.954181122867992,1.32714280309704,1.1385203076439,0.20845,FALSE,FALSE,15831,0.475199667876902,7.77562022560059,7.79012738131536
"6495499174_1",0.896856196959646,0.940377832257255,1.2171496009712,1.10851373332725,0.0708,FALSE,FALSE,18584,-0.322463407872287,1.48036214014886,1.51507581176743
"6495499174_2",0.887690987560855,0.968678316885458,1.1888522640896,1.08124746629615,0.06675,FALSE,FALSE,18665,-0.054554855452249,1.1038900904339,1.10523733379378
"6495499326_1",0.914448009931267,0.996444522090565,1.10757186078942,1.06649969887562,0.03535,FALSE,FALSE,19293,0.960734889914883,6.95920618956458,7.02520905863831
"6495500041_1",0.903131805307739,0.972827553133176,1.15632269126065,1.07254755851838,0.0356,FALSE,FALSE,19288,-0.357597811910776,4.26485955462814,4.27982513845909
"6495501061_1",0.898229274913967,0.809795305855301,1.53416932753145,1.27859053015636,0.2717,FALSE,FALSE,14566,-15.7124437581592,29.2991954948255,33.246409512868
"6495501138_1",0.944475155236856,0.999908155744393,1.06256482995045,1.07239231576117,0.0743,FALSE,FALSE,18514,-5.4149414467195,11.063260861131,12.3173589601356
"6495501138_2",0.939116871756551,0.994785729544488,1.07535183297194,1.08274778283741,0.0795,FALSE,FALSE,18410,-5.30399035119825,11.4746766839651,12.6412229885853
"6495501138_3",0.946766615033317,0.991292971318199,1.0695301776897,1.11131460563474,0.05805,FALSE,FALSE,18839,-6.12032764969828,12.5135925185269,13.9301259240322
"6495501138_4",0.940930421079626,0.990565278470851,1.07793749230258,1.09696205588078,0.05765,FALSE,FALSE,18847,-7.91950224308885,12.7869181775388,15.0407377564188
"6495501964_1",0.922844021579284,0.9367023698686,1.17810844087144,1.16196989153649,0.0948,FALSE,FALSE,18104,-9.93212913664751,17.3573178039794,19.9980916723417
"6495502024_1",0.821121527718591,0.941660501719678,1.38850392840658,1.15817873385464,0.18265,FALSE,FALSE,16347,0.0547047012128266,7.70640319929694,7.70659736034451
"6495502467_1",0.893136293025291,1.04684818916522,1.08096222001177,1.11282105287841,0.0256999999999999,FALSE,FALSE,19486,2.10780765300106,0.0626091500107506,2.10873730173175
"6495502694_1",0.858291095795993,1.03916052478365,1.14602818016455,1.11376642056414,0.03695,FALSE,FALSE,19261,1.17084466365863,5.52206316361492,5.64482584402484
"6495503184_1",0.977119928988457,0.818911734096491,1.32371198162574,1.37843598941394,0.05555,FALSE,FALSE,18889,-8.26475893097167,16.0322500172626,18.0371638791438
"6495503184_2",1.00979785477813,0.779365678870582,1.37625780077445,1.39877280875771,0.0336,FALSE,FALSE,19328,-5.35338460419535,11.9969139324773,13.1371484966756
"6495503184_3",0.995531181906581,0.787643621294661,1.37759756591236,1.35637720907638,0.03525,FALSE,FALSE,19295,-5.35900834347547,11.3909657658192,12.5886087993672
"6495503184_4",0.977685101505467,0.862447150097406,1.2229656661099,1.20326808312914,0.24605,FALSE,FALSE,15079,-11.1513650010879,17.9826093400099,21.1595647418112
"6495503184_5",0.983818118517445,0.812383684363116,1.32871558930228,1.33137600320982,0.03035,FALSE,FALSE,19393,0.148378923960191,6.11286585180228,6.11466640359113
"6495503420_1",0.852609892062223,1.01464894823076,1.18825794442975,1.13571029294137,0.03945,FALSE,FALSE,19211,0.476140383855128,7.8890669170709,7.90342245404864
"6495504082_1",1.02378634839235,0.969364177546943,1.00844098862684,1.41138164925076,0.0165999999999999,FALSE,FALSE,19668,1.03291687677357,3.87976114888581,4.01490521017961
"6495504352_1",0.877383018898085,0.870044623273818,1.40670602658144,1.20652747698595,0.1839,FALSE,FALSE,16322,-7.5728560623356,21.639515619278,22.926333880013
"6495504588_1",0.943494895351236,0.992545212762089,1.07227098466554,1.01517426085807,0.08075,FALSE,FALSE,18385,0.271985109284056,1.8081865060622,1.82852791621504
"6495505713_1",0.938971291317986,1.00645564869363,1.06222633005135,1.04829367859583,0.01215,FALSE,FALSE,19757,0.184374696584,1.39159154404809,1.40375249036523
"6495505906_1",0.9955599491937,1.01282464586465,0.991864327945242,1.02893118620922,0.00854999999999995,FALSE,FALSE,19829,-0.0745491108053442,1.28152444446203,1.28369095645159
"6495506066_1",0.879258267412207,0.972780946235714,1.19803941484998,1.09501109542988,0.10725,FALSE,FALSE,17855,0.229666513426929,4.48447008152568,4.49034727159143
"6495506282_1",0.918139546526915,0.92171740197908,1.21078610379774,1.10247002996791,0.1304,FALSE,FALSE,17392,-6.69819742839756,20.8190060200842,21.8699990958869
"6495506776_1",0.971634222938058,0.972675391925202,1.06076721817407,1.02516555080454,0.0463,FALSE,FALSE,19074,0.131000643178003,0.364653099553092,0.387470065329862
"6495507732_1",0.893028099246034,1.1077090416444,1.02306995435418,1.10406575931404,0.05545,FALSE,FALSE,18891,-2.28953599606446,2.18616523528454,3.16564266986052
"6495508422_1",1.00300130437306,1.00330621872894,0.993751640313522,1.02546737697641,0.0164,FALSE,FALSE,19672,0.0919472445485847,-0.248820895543567,0.265266156603476
"6495508422_2",0.96320183125142,0.998011522194887,1.04187986778502,1.05099484045573,0.00429999999999997,FALSE,FALSE,19914,0.0628088368435087,0.667915287688881,0.6708619690474
"6495509760_1",0.852019440724121,0.98976660101431,1.2255222512769,1.10176599339461,0.08965,FALSE,FALSE,18207,2.8827785585851,7.2097914979115,7.7647605025007
"6495510031_1",0.898943851154047,0.991902062844465,1.13711384670117,1.1224702821353,0.00654999999999994,FALSE,FALSE,19869,0.236831647146774,8.36672383473285,8.37007508662718
"6495510411_1",0.971205450909665,1.0276742398186,1.00272667160264,1.13275102856781,0.0116000000000001,FALSE,FALSE,19768,-0.298762358426907,1.51707461245989,1.54621289820747
"6495510411_2",0.980216349712182,1.02370632514399,0.997034413937454,1.14979406751414,0.00860000000000005,FALSE,FALSE,19828,-0.150908417787754,1.57663059263391,1.58383628452828
"6495510411_3",0.987679057216754,1.038167056277,0.976286732557778,1.1561044869624,0.00965000000000005,FALSE,FALSE,19807,-0.460691279113468,2.24816539112598,2.29488214959022
"6495511005_1",0.947930914470579,0.979418880429667,1.08218409191752,1.14013826070992,0.0161,FALSE,FALSE,19678,-0.363491394317461,-0.993916986855869,1.05829909312231
"6495513626_1",0.958810670197538,0.947770105284002,1.10872975980624,1.12183626436256,0.0161,FALSE,FALSE,19678,-3.92221618670352,7.84334720868541,8.7693714285137
"6495514511_2",0.847430090485811,0.94775109102392,1.30747616352115,1.14221694304006,0.0865,FALSE,FALSE,18270,-3.30660520514425,9.65513686711641,10.2056506850586
"6495515170_1",0.921599034981327,0.951608562539835,1.15730404250016,1.08750464924755,0.1877,FALSE,FALSE,16246,0.413538146988884,8.41059435476399,8.42075478798682
"6495515299_1",0.877019740040757,0.947306438151793,1.24354879773525,1.12879429390853,0.1423,FALSE,FALSE,17154,-2.2566675281766,9.2444346557642,9.5158877902916
"6495515724_1",0.921519627728757,1.00999940963963,1.08138932928095,1.03445401699027,0.15075,FALSE,FALSE,16985,0.859002316160207,6.67672094538154,6.73175219104693
"6495515898_1",0.961407495151988,0.995917006399238,1.04628930942398,1.02461021943844,0.04545,FALSE,FALSE,19091,-0.136106924644996,2.5292079937917,2.53286757861444
"6495515898_2",0.935722406359896,0.986224539484007,1.09010941413707,1.05601612689265,0.0267500000000001,FALSE,FALSE,19465,-0.345101760328259,2.84422067237955,2.86508053258069
"6495515898_3",0.938074109805185,0.990143622881445,1.08221401221355,1.05697899006541,0.0228,FALSE,FALSE,19544,-0.278143366211958,1.49060185824378,1.51633031756525
"6495515898_4",0.937220597916787,0.986362570118999,1.08791511643599,1.03107569386791,0.0382,FALSE,FALSE,19236,-0.00848396311065036,1.68887155453658,1.68889286378765
"6495516404_1",0.823703445599204,0.96511348229841,1.33364760883855,1.15526752115311,0.243,FALSE,FALSE,15140,1.05925401482598,20.371009251434,20.3985302654366
"6495516404_2",0.805365865137037,0.957447314029959,1.40078699739365,1.17710194403212,0.19125,FALSE,FALSE,16175,0.364472030285057,16.2101871183986,16.2142840197881
"6495518144_1",0.889100889181611,0.913383040111673,1.28133287738827,1.12370217657655,0.18565,FALSE,FALSE,16287,-1.51961884547203,8.49375021066818,8.62861715900871
"6495519247_1",0.905472480673452,0.863200378590508,1.35662267537669,1.18495604619273,0.3396,FALSE,FALSE,13208,-10.8077059839107,23.0466422485453,25.454945051347
"6495519247_2",0.927611672631488,1.00930346438,1.07390577736502,1.12973224341821,0.00439999999999996,FALSE,FALSE,19912,0.531087531286389,0.0714840399161476,0.535876789803967
"6495521001_1",0.930078518576784,1.01909743874714,1.05981430902898,1.07454660815909,0.0144,FALSE,FALSE,19712,0.679855739842139,4.34056236098929,4.39348215389948
"6495521524_1",0.846328147723277,1.01979014267193,1.19355769022039,1.31321225703664,0.0774,FALSE,FALSE,18452,-3.21303435583503,16.4548661155744,16.7656258055957
"6495522223_1",0.849738142981179,0.973771731542263,1.255915126796,1.16410523722482,0.04445,FALSE,FALSE,19111,0.138591306681923,1.83241764344924,1.83765121018975
"6495522223_2",0.855758185648655,0.977893961651026,1.23633872012648,1.16975190794176,0.01275,FALSE,FALSE,19745,0.107340605781991,1.09198527696586,1.09724830861562
"6495522666_1",0.98343468985417,1.03516272801839,0.983164325846663,1.03870667204505,0.0528,FALSE,FALSE,18944,0.459586978716869,3.00275819475201,3.03772562407411
"6495523179_1",0.995167695527425,1.02585847809829,0.980054995943404,1.02334387232572,0.0175,FALSE,FALSE,19650,-0.145320107928615,2.07527450805398,2.08035627178305
"6495523517_1",0.988840246990699,0.833702674608619,1.26703221164157,1.20521040263355,0.11395,FALSE,FALSE,17721,-12.7757444337747,20.3286007505684,24.0098241208289
"6495523567_1",0.992638748036237,0.993367658783073,1.01429390099726,1.05270682527853,0.03285,FALSE,FALSE,19343,0.49127121402931,0.48357203411078,0.689339769567859
"6495523567_2",0.836691681388451,0.981765153201066,1.27187129293619,1.16915496261552,0.1298,FALSE,FALSE,17404,1.39209720880984,4.27750758288047,4.49833366485592
"6495523649_1",0.902698885051291,0.992343400314249,1.13058837465889,1.06524921306481,0.09465,FALSE,FALSE,18107,0.416120279033427,6.1912777162666,6.20524583288706
"6495524552_1",0.978255493961864,0.975828147905285,1.04931622884942,1.06711215776041,0.08895,FALSE,FALSE,18221,-4.82418208548147,12.3100465495771,13.2215724801037
"6495524552_2",0.995631709053255,0.965889272802251,1.04134430165494,1.0789403347949,0.06425,FALSE,FALSE,18715,-4.67621157900422,10.7735302729753,11.7446119252332
"6495524552_3",0.984793490233108,0.965442700281765,1.05400241532348,1.05083936495779,0.1012,FALSE,FALSE,17976,-3.87394617542186,9.17923980265322,9.96322750541604
