photo_ID,class_coverage
2850744126_1.jpg,5.12
2850754477_1.jpg,8.16
2850776568_1.jpg,17.05
2850776568_2.jpg,2.49
2850806291_1.jpg,5.25
2850836619_1.jpg,2.82
2850873722_1.jpg,9.67
2850884644_1.jpg,11.56
2850915607_1.jpg,2.19
2850915607_2.jpg,0.80
2850966972_1.jpg,7.03
2851034645_1.jpg,40.09
2851083572_1.jpg,16.45
2851194176_1.jpg,1.43
2851208340_1.jpg,5.67
2851224764_1.jpg,7.99
2851259595_1.jpg,21.49
2856492187_1.jpg,3.07
2856628876_1.jpg,9.76
2859922977_1.jpg,8.34
2859922977_2.jpg,7.91
2859922977_3.jpg,9.54
2859946795_1.jpg,20.85
2859953768_1.jpg,3.49
2859953768_2.jpg,4.13
2860046380_1.jpg,2.95
2860180015_1.jpg,15.52
2860224446_1.jpg,2.12
2860255396_1.jpg,3.55
2860255396_2.jpg,4.68
2860255396_3.jpg,7.46
2862308921_1.jpg,7.55
2862334370_1.jpg,1.23
2862380584_1.jpg,3.34
2862380584_2.jpg,7.46
2862380584_3.jpg,3.93
2862488734_1.jpg,4.83
2862498596_1.jpg,2.39
2862498596_2.jpg,4.29
2862498596_3.jpg,3.45
2862498596_4.jpg,2.16
2862526844_1.jpg,4.08
2862526844_2.jpg,4.07
2862642340_1.jpg,7.25
2862642341_1.jpg,2.23
2862642341_2.jpg,1.58
2864646842_1.jpg,1.43
2864780014_1.jpg,3.46
2864780014_2.jpg,5.30
2864780014_3.jpg,3.78
2864794883_1.jpg,18.01
2864794883_2.jpg,6.65
2864794883_3.jpg,2.59
2864794883_4.jpg,5.23
2864808121_1.jpg,1.28
2868147233_1.jpg,5.20
2868147233_2.jpg,2.66
2868147233_3.jpg,1.78
2868172392_1.jpg,5.07
2868172392_2.jpg,3.76
2868172392_3.jpg,0.66
2868234530_1.jpg,2.39
2868234530_2.jpg,1.00
2868234530_3.jpg,2.57
2868234530_4.jpg,1.76
2868236005_1.jpg,2.26
2868236005_2.jpg,2.28
2868314770_1.jpg,5.20
2873755958_1.jpg,8.94
2873755958_2.jpg,10.47
2873775735_1.jpg,7.53
2873777769_1.jpg,3.94
2873804964_1.jpg,1.26
2873920823_1.jpg,3.10
2882944529_1.jpg,18.39
2882944529_2.jpg,23.01
2882946558_1.jpg,6.79
2882984643_1.jpg,22.59
2883018115_1.jpg,1.09
2883018115_2.jpg,0.00
2883236550_1.jpg,0.58
2883236550_2.jpg,6.31
2883236550_3.jpg,8.86
2883237389_1.jpg,8.34
2898381144_1.jpg,0.00
2898422670_1.jpg,9.55
2898422670_2.jpg,11.64
2901696655_1.jpg,1.64
