"photo_id","file","cluster","proportion","L","a","b","hex"
"1563435748_1","1563435748_1.png",2,0.3844,49.5634381622343,-1.4521199663316,-9.17100148198476,"#6B7785"
"1563435771_1","1563435771_1.png",1,0.5484,79.2904649951371,4.64856601028335,11.6499646415386,"#D6C1AF"
"1563435771_1","1563435771_1.png",2,0.4516,42.4247249947999,4.64476779460841,6.96557397693725,"#706159"
"1563435785_1","1563435785_1.png",1,0.558,55.8994405246222,14.5564872005137,10.3950292776616,"#A57C75"
"1563435785_1","1563435785_1.png",2,0.442,80.5955234223393,7.93280090079446,4.46767816423409,"#DAC3C0"
"1563438696_1","1563438696_1.png",1,0.5794,75.1913390114081,2.15067207095636,2.11824961680612,"#BFB8B5"
"1563438696_1","1563438696_1.png",2,0.4206,47.2876691053765,7.19669809779133,7.02448995768176,"#816C65"
"1563446489_1","1563446489_1.png",1,0.6882,69.8696227817035,1.99488691939895,-5.0116891673045,"#AAAAB4"
"1563446489_1","1563446489_1.png",2,0.3118,42.0914094187166,4.86828546528326,-11.85674704908,"#626277"
"1563446525_1","1563446525_1.png",1,0.697,66.5587367803763,0.488953116084816,3.47757502736393,"#A6A19C"
"1563446525_1","1563446525_1.png",2,0.303,51.3624845921834,1.81454649651874,3.90400644942236,"#807974"
"1571108835_1","1571108835_1.png",1,0.6714,68.2268126088355,3.36795243136922,10.9786304309289,"#B4A493"
"1571108835_1","1571108835_1.png",2,0.3286,53.5688550004717,2.66101428136972,9.27365841588548,"#8B7E70"
"1571111388_1","1571111388_1.png",1,0.5942,73.1884663989442,-5.05569697190725,22.1456580616324,"#BAB58B"
"1571111388_1","1571111388_1.png",2,0.4058,46.3555091828901,-4.62289417488741,22.4175839649011,"#746F48"
"1571116567_1","1571116567_1.png",1,0.7046,68.6027387242143,0.609674066105796,7.14431988348814,"#AEA69B"
"1571116567_1","1571116567_1.png",2,0.2954,28.415657086784,11.8651970156262,-11.5518529461385,"#4D3D55"
