photo_ID,class_coverage
4121481795_1.jpg,8.58
4126997634_1.jpg,27.28
4127070176_1.jpg,32.50
4127305536_1.jpg,14.20
4127402527_1.jpg,3.98
4129720725_1.jpg,7.44
4129962816_1.jpg,22.22
4130043636_1.jpg,7.47
4130043636_2.jpg,1.16
4130043636_3.jpg,0.84
4130105462_1.jpg,2.76
4130139600_1.jpg,10.34
4130139600_2.jpg,3.17
4130139600_3.jpg,3.15
4134056124_1.jpg,1.36
4134181591_1.jpg,9.36
4138195070_1.jpg,8.82
4138510114_1.jpg,43.10
4138598437_1.jpg,6.11
4138738448_1.jpg,37.62
4138738448_2.jpg,7.44
4145181962_1.jpg,6.20
4145181962_2.jpg,7.28
4145207731_1.jpg,2.16
4145237834_1.jpg,0.10
4145237834_2.jpg,3.35
4145237834_3.jpg,1.76
4145582236_1.jpg,4.08
4153530777_1.jpg,30.26
4156181632_1.jpg,1.36
4156181632_2.jpg,13.69
4156237237_1.jpg,15.61
4156237237_2.jpg,22.10
4156495100_1.jpg,50.75
4156552682_1.jpg,34.33
4157152050_1.jpg,3.66
4157413454_1.jpg,9.49
4157413454_2.jpg,12.53
4157420758_1.jpg,12.03
4157420758_2.jpg,5.58
4157464536_1.jpg,0.52
4158038600_1.jpg,2.54
4159383492_1.jpg,22.15
4159759896_1.jpg,3.83
4160068799_1.jpg,2.18
4162136156_1.jpg,0.39
4162136156_2.jpg,3.97
4162136156_3.jpg,2.20
4162136156_4.jpg,3.34
4162136156_5.jpg,3.41
4165612939_1.jpg,0.00
4165722700_1.jpg,1.86
4165722700_2.jpg,2.19
4165888938_1.jpg,0.39
4165958683_1.jpg,26.94
4165971560_1.jpg,20.07
4172108920_1.jpg,1.51
4172108920_2.jpg,0.53
4172108920_3.jpg,1.45
4177268133_1.jpg,1.80
4177394159_1.jpg,1.01
4399908433_1.jpg,0.30
4399908433_2.jpg,0.81
4399908433_3.jpg,0.96
4400156035_1.jpg,21.27
4400156035_2.jpg,9.27
4405409978_1.jpg,14.64
4407080623_1.jpg,4.55
4407080623_2.jpg,4.64
4407080623_3.jpg,4.03
4407397545_1.jpg,14.42
4407397545_2.jpg,38.50
