"photo_id","wb_gain_r","wb_gain_g","wb_gain_b","exposure_gain","saturated_frac","wb_clamped","exp_clamped","n_bg_pixels","residual_a","residual_b","residual_euclid"
"2838708573_3",0.977094242682014,0.92332390249138,1.11917699973139,1.27308035337424,0.03095,FALSE,FALSE,19381,-3.44241997547584,10.8740116699314,11.405892559785
"2838720486_1",1.05004069907845,0.924196174961532,1.035588405904,1.32947457804897,0.00285000000000002,FALSE,FALSE,19943,9.9362389476822,-10.298764802421,14.3106044904127
"2838990528_1",0.958935862978551,0.974108115122334,1.07457866520971,1.3647245874037,0,FALSE,FALSE,20000,-0.686840090672158,3.85029878306418,3.9110804170996
"2838990528_2",1.00139016806483,0.978362426242883,1.02116661350861,1.23629150880318,0.000850000000000017,FALSE,FALSE,19983,-0.679210356755833,3.91126044487899,3.96979659131289
"2839018597_1",1.00013726225529,0.923281524709227,1.09046024206331,1.05526631807948,0.0695,FALSE,FALSE,18610,-2.11460848783754,-6.03156789963253,6.39150845925374
"2839444181_1",0.975168935420624,0.979826655538296,1.04827520509515,1.01798030332027,0.13735,FALSE,FALSE,17253,-0.246985463847216,7.81808658299721,7.82198693674394
"2839578149_1",0.584488219240429,0.990563818671054,2,1.74778090193882,0.04815,TRUE,FALSE,19037,-7.48287796506297,31.586139610987,32.4604016944459
"2839977756_1",0.970864526707652,0.994455423126951,1.03689835383806,1.03103091174787,0.00695000000000001,FALSE,FALSE,19861,0.311952853411235,2.01039961091496,2.03445844841285
"2840030899_1",0.872088972381933,0.889460577732297,1.37164599249141,1.16025417270429,0.0468499999999999,FALSE,FALSE,19063,3.59939595300135,-2.99436941922755,4.68208281059697
"2840030899_2",0.823838321116428,0.892274125571731,1.50277009247383,1.39270993087841,0.05165,FALSE,FALSE,18967,5.34682339130466,3.57030114988832,6.42927450640401
"2840076011_1",0.970290337308862,1.00134755749318,1.03015639587684,1.02638478424084,0.00744999999999996,FALSE,FALSE,19851,0.23086543081724,2.15131757227744,2.16366960138006
"2840273568_1",0.890188241180485,1.01134122203593,1.12630860145475,1.09060519632154,0.1267,FALSE,FALSE,17466,1.5725459515453,3.78460542075214,4.09830928072882
"2840273568_2",0.860204218611137,1.02099150764428,1.16543965939771,1.11240219948472,0.04875,FALSE,FALSE,19025,2.07701878941607,3.22690374618262,3.83756626505847
"2840273568_3",0.883696791783837,1.01229733952957,1.13566920659152,1.12087838535154,0.10655,FALSE,FALSE,17869,1.11518310778685,3.95823794081804,4.11233278809298
"2840293658_1",0.872155165787726,0.9048998359225,1.33632608135043,1.46293062012802,0.00365000000000004,FALSE,FALSE,19927,-4.86357956825484,11.7692208967721,12.7345579716676
"2841444526_1",0.945708241661538,0.997801726796375,1.06339050156126,1.04371806478509,0.01035,FALSE,FALSE,19793,0.323604451640702,2.10404284594183,2.12878278334843
"2841934220_1",0.954183106715318,0.999757482217004,1.05070652317088,1.05823083677886,0.00905,FALSE,FALSE,19819,0.776547520965065,2.91158668803362,3.01336408259134
"2841934220_2",0.757977929002459,1.06914849152468,1.34160369471598,1.43134216036769,0.0229,FALSE,FALSE,19542,0.307649805441457,0.296674924529405,0.427392575546996
"2841934220_3",0.900915392640081,0.98437575798802,1.14397415667662,1.12271471076841,0.0336,FALSE,FALSE,19328,1.85816692296362,2.06998383347008,2.78165730894795
"2842202957_1",0.823327486436524,1.01867863373228,1.24416391393464,1.15280102248483,0.10545,FALSE,FALSE,17891,2.07281642644563,8.6285836058235,8.87406462566219
"2843102479_1",0.89178442152196,0.939732638247769,1.22771647927565,1.24185100681088,0.00114999999999998,FALSE,FALSE,19977,-0.477253008599354,4.12246668291798,4.1500002392754
"2843416624_1",0.899563013835372,1.0013693504664,1.12395338293804,1.09308240407571,0.08545,FALSE,FALSE,18291,0.934316607287322,1.8376040726812,2.06148884318771
"2843416624_2",0.815634036794469,1.04168500354649,1.22853617816528,1.29069388264808,0.0795,FALSE,FALSE,18410,2.21772921104424,2.92514499300958,3.67080319326001
"2843416624_3",0.853930430798862,1.02771589524578,1.16834324079238,1.28066022623267,0.0341,FALSE,FALSE,19318,1.65008319926141,5.19344026379006,5.44927484515514
"2843416624_4",0.970726932567416,1.01100714241099,1.01964708672133,1.00526043084507,0.094,FALSE,FALSE,18120,2.14492534645305,1.33481970482051,2.52635080426964
"2843416624_5",0.857015686309724,1.00315695876074,1.1957328059115,1.26705854911111,0.06895,FALSE,FALSE,18621,1.91136155147642,2.4737394880489,3.12613020125438
